id,type,is_sar
ade2b823,0,0
4523bf7f,0,0
7022e4d2,1,0
b7f0eb5a,0,0
5eb866c7,0,0
8b37e4b3,0,0
677f3c57,0,0
c3b0947e,1,0
db3944c3,0,0
394aa73c,1,0
7e788f8d,0,0
42719f47,0,0
044e117d,0,0
947fc92b,0,0
9630add1,0,0
89d8f6ce,1,0
a8cc69af,1,1
e41851bd,0,0
35d9e14d,1,0
eb0f0c85,1,0
78557a1f,1,0
5f676d6a,0,0
d56eebcf,1,0
15301af7,1,0
082b121d,0,0
cc830f7c,1,1
aca3d94e,1,1
748bd9bc,0,0
82c8a042,0,0
d6c8d5e8,1,1
3d8cda54,1,1
118024b7,0,0
ca0967a6,1,0
df493fc4,0,0
587f0690,0,0
53039be6,1,0
ce79f4b6,0,0
89ac3712,1,0
fbd23351,1,0
77b9c5ae,1,0
85198a40,0,0
4811f26d,1,0
9f8e2665,0,0
911ba813,1,0
d72bd6e0,0,0
4285fa61,0,0
4c8c82b3,1,0
581615bb,0,0
0491b6dc,1,0
125065a4,0,0
57561895,1,0
eccfb1f7,1,0
dd4aba22,0,0
e1e271ce,1,1
a3ca60eb,1,0
f81bd584,0,0
9e5952fb,1,0
0c81ba35,0,1
c3272f41,1,0
a1fb1cfe,0,0
977be103,1,1
f6d0e8cc,1,1
65b3e9d5,0,0
ca55f973,0,0
1df43176,1,0
34dade7e,1,0
6f1d93cd,0,0
a74d1101,0,1
ceb4ec05,1,0
17f273c1,0,0
5e5b9c6b,0,0
197e5d3c,1,0
eaef0c6d,1,0
907e2788,1,0
6b1f9f1f,1,0
85cccae8,0,0
3056b0df,1,0
843c98c7,1,0
8c59864f,1,0
4873aaf9,1,0
ff587ee4,0,0
d69926b3,0,0
4c685c95,0,0
62f68cf0,0,0
b9d30478,0,0
0748847a,1,0
c6156332,1,0
fabd399d,0,0
9f98231f,1,1
4e33b102,1,0
cc316ce5,1,0
6ddf1894,1,0
335f3348,1,0
d66bfa9c,0,1
a2b5af3d,0,0
6817465b,1,0
9b31dd13,0,0
e23febd0,1,0
903bc2a3,0,0
ae33ab4b,1,0
c1133f38,1,0
19e37e45,0,0
3ba0184d,0,0
fcb72aac,0,0
a9ff58df,0,0
015de29a,0,0
2bdaffb4,0,0
e4f1a648,1,0
48fdfaca,0,0
d0220b15,1,0
6047f558,0,0
1ccf0976,0,0
1147dcdd,1,0
7077f863,1,0
16ec3845,0,0
6ef08731,1,0
a14e37d6,1,0
a20cd205,0,0
e20e2f90,1,1
ae6a9572,0,0
5860e9a8,1,0
0e92f34f,0,1
f1687422,1,0
08c3287c,0,1
5e545bbb,0,1
9c251fd3,1,0
55a25f90,1,0
556f4c49,0,1
56412593,1,0
1b6fb772,0,0
667f89f4,1,0
53236a4f,0,0
73b81952,1,0
a834a542,1,0
aa3c3245,0,0
8f9103ff,1,0
2a8c77c1,1,0
79c27d05,1,0
e6d7a129,1,0
c3c460b9,0,0
d93cf634,0,0
9413f49c,0,0
17a2f49b,0,0
bbe2a8aa,0,0
10161fb3,0,0
dede098b,1,0
5fc5b52a,0,0
0f1b01cc,1,0
1575ae60,0,0
0524bf62,1,0
50f03077,1,0
a6a9592d,1,0
3749b037,0,0
ce5d561b,0,0
d7de6fdd,1,1
4a94c85c,1,1
f48fcd16,1,1
22e8b22b,1,0
8c93f2f3,1,0
f753008b,0,0
28d2b524,0,0
52621ebd,0,1
31f80bc8,1,0
260c3cf5,1,1
d3540baf,0,0
3d801504,0,0
47922fc1,1,0
1d0a70e1,0,0
02a16fc3,1,0
5d4150ba,1,0
fe3f4c00,1,0
d75bcf40,1,0
8e2db03b,0,0
a7f8a8dc,0,0
c48ac31f,0,0
00d2684b,0,0
c773a006,0,0
95806426,0,0
44b5c6ab,1,0
71d7e89f,1,0
30c0e8e7,1,0
b26aea4e,1,0
cb851f38,0,0
ce323b62,0,0
bdafe0ad,1,0
ae36fa7b,1,0
7e5b2643,0,0
a6a98e30,0,0
090557d8,1,0
fa1f8b9b,1,0
bee5898e,0,0
08565b8e,1,0
1a686316,0,1
bdbc8882,0,0
6b424a4d,1,0
c5b7ce03,0,0
ad685b10,0,1
84b33104,0,0
60c0c7f9,0,0
72a46be4,1,0
37971481,1,1
ad732204,0,1
8beaa9e5,1,0
a31bad23,1,0
427da875,0,1
e87bf2f7,1,1
b15250b9,0,0
552a6079,0,0
e39ceca8,1,0
98461757,0,0
461b6ee1,1,0
b7fa4478,1,0
cd6f2575,0,0
2817d70a,0,0
965690aa,0,0
f720e122,1,0
1a988906,1,0
7a0d12c4,1,0
9a53f8f6,0,0
4616d7cc,1,0
7e914a48,1,0
424b16cc,1,0
f9c198f3,0,0
db719be5,1,0
4e663a7b,1,0
51efb4fa,0,0
4a428afd,0,0
97d32388,0,0
0ebea498,1,1
5f8e2e5d,0,0
5078e0ef,0,0
48ff87a3,1,0
6b71375c,0,0
5ef3504b,0,0
2b099135,0,1
12b44fe2,0,1
9074ae4b,0,0
bbc6a259,1,1
07bb35ba,0,0
b4a03d38,0,0
5c75a08a,1,1
8620b200,1,0
1aa4a1f6,0,0
32622457,0,0
cbdbe4cb,0,0
b61cc273,0,0
d60ec875,1,0
916b42cb,1,0
28e4732c,0,0
38db6864,1,0
1166643b,0,0
eec4343a,1,0
c70c6291,1,0
432f45f8,1,0
9f82c8c0,0,0
0c3aa3af,0,0
f207171c,1,0
ada5a6ed,0,0
b8dd4de2,1,0
08436bc7,1,0
daaa02b0,0,0
42a20f9b,1,0
e0703c01,1,0
15a28301,0,0
8ae19bcb,0,0
93d869c6,0,0
e4f82ac0,1,0
1e90b649,0,0
45610898,0,0
c0c11777,1,0
829a8fb4,1,0
8c324919,1,0
ba9ff7c1,0,1
7572c907,1,0
7af74c0c,1,0
72684ceb,1,0
ba3cbd1e,0,0
b36a9529,1,0
d1aa3738,0,0
5106ac32,0,0
94f297c3,0,0
0c4f82f3,0,0
284c8e84,0,0
6f7c117f,0,0
387aa7ac,1,0
66638338,0,0
0c7a8a66,0,0
076e8740,0,0
2c5a46c6,1,0
c09a5024,0,0
9d2b6a80,1,0
5c76c288,1,1
6502486b,0,0
2266877f,0,1
5c56aaa5,0,0
c08f6f0d,1,0
18fc3978,0,0
10849a52,0,0
1d4a28ef,0,0
062449bc,1,0
d896fbd9,1,1
fafb6f18,0,1
afd8a13f,1,0
46855064,0,0
13382687,0,0
0155335f,1,0
e1ed4e41,0,0
7fb499a5,0,1
58fc9123,0,0
2817cb6a,1,0
ec5d3bde,0,0
75d6da4a,0,0
d02582be,0,1
17a66914,0,0
8bbb04fa,0,1
ad49f517,0,0
3e1c690e,1,0
c65b9039,0,0
3ea47c20,1,0
07c8a0e4,1,0
00d6b609,0,0
936e4d86,0,0
8050a27d,1,0
ac83cf28,1,0
24bcd467,1,0
60a1b169,1,0
8e5d83e7,0,0
a6ef49d2,1,0
fbed611e,1,0
92704402,1,0
fd2f6b11,0,0
9087212f,0,0
0e5c0725,1,1
722df6a5,1,0
d027c7bf,0,0
ac1e4183,1,0
eb9c07a4,1,0
bdc39a68,1,0
2d77db4d,1,0
957957ee,1,0
46ee3491,1,0
7e221489,1,1
60e595b5,0,0
672c6aa9,1,0
3445523a,1,0
2017a605,0,0
657f675a,0,0
286a54c8,1,0
1e690ac4,1,0
8fe296d2,0,0
9017be4d,0,0
0bb90222,1,0
e6763819,0,0
40d250bf,0,0
1034465b,0,0
8483b9e7,0,0
bd4de40b,1,0
e5a949ce,1,0
5197e1d1,0,0
9ccc945a,0,0
9095d05d,0,0
f570ebea,0,0
f7bf5fa5,1,0
870914f8,1,0
580a4141,1,1
b5b92a33,0,0
5b8caa68,1,0
5abc9a57,0,0
a2d25857,0,0
ed699be6,0,0
659bb3b1,1,0
6d4543d6,0,1
db274bd2,0,0
939cac0c,0,1
2d3307af,0,0
73fe5fcf,1,0
28926a99,0,0
c88574a1,1,0
3d624ca1,0,1
f790666e,1,0
79a7e7d9,1,0
97287ba5,0,0
0f279327,0,0
78d2cbdf,0,0
79b167b2,1,0
161a2801,1,0
cbeb302b,0,0
9facceff,1,0
0364ab87,0,0
4a7de8a6,1,0
a7bd5f40,0,0
8346a825,0,0
d37f451d,1,0
f12a7c9c,1,0
829cff16,0,0
0481acf1,0,0
6d54ab33,1,0
295e0390,0,0
6b7a720d,0,0
ec4c1753,0,0
8912d5ba,1,0
9014ad23,1,0
b775f3ef,0,0
10e199b0,1,0
fd09d8e6,0,0
3f578342,0,1
26c31411,1,0
ae055e1b,1,0
eadcd5a8,0,0
e818a55f,0,1
456585db,1,0
6b02e8d6,1,1
0aa6f7d9,1,0
18bdcad8,0,1
30e2f9b0,0,0
af94d690,1,0
a69afb88,0,0
6323bebb,1,0
7bbea56e,0,0
d9bcc42c,1,0
3a135b9e,1,0
e203c8c0,0,0
d2ea8727,0,0
d4906433,1,0
b09f2f79,1,0
275f6299,0,0
6779ebbf,0,0
f6acf4d1,0,0
1cc0b210,0,0
147623bb,1,0
e3915566,1,0
05671106,1,0
1cf326a6,1,0
83e31924,0,0
f3e394b3,0,0
a075ba07,0,0
e3b979d6,0,0
0be341e1,0,0
01d9792e,0,0
36ea2a68,0,0
8b30f582,1,0
c437a8a9,0,0
dfb75a15,1,1
1c5d02f4,1,0
02e4febf,1,1
220ce3af,0,0
af0e4307,0,0
91cff1a5,0,0
bfad4b63,0,0
a0dbd09e,1,1
1c80a6e4,1,0
a68e860a,0,0
6b5a8300,1,0
cc8c0dfc,1,0
8310119e,0,0
7edbdc5a,0,0
d6e91fb7,1,0
53f7bb0f,1,0
70e7ff28,0,0
2d7c0a4b,0,0
f8bb47b8,1,0
55a5be7e,0,0
d4693eea,1,0
cb9132e8,1,0
941b4edc,0,0
d1291a59,1,0
4013d336,0,0
551c1d44,0,0
cdfcdbfe,1,0
99c7b1c7,0,0
1142991d,0,0
7168e518,1,0
f9de8df5,0,0
b1e176bd,1,0
d5eebd3c,1,0
7ea15348,0,1
769edca2,0,0
f1e2963b,0,0
255d359d,1,0
12615474,0,0
9cf31a21,1,1
cc1ffcff,0,0
4b4e7578,0,0
fef9a80a,1,0
76965fd8,1,0
8f7f1d37,0,0
62da3c3d,1,0
c8ef0ef3,0,0
ffa51ef4,0,1
3d18f3c3,0,0
7dd1fe8e,1,0
a9411316,1,0
2198b816,1,0
a697394d,0,0
f4bc7072,1,0
5229df6e,1,0
5322a832,1,0
dba41aad,1,0
405e28c4,1,0
01a43dde,0,0
0049ee5b,0,0
91d0f9b9,1,0
a20a7c58,0,0
b0fb0929,0,0
8e9fa971,0,0
d6d150d2,0,0
dafa1c94,0,0
155dc0dd,1,0
b96451c6,1,0
1bf43d05,0,0
9cc1e974,1,0
021a9de0,0,1
c9aa203d,1,0
eae0c76f,0,0
bd8ae42f,0,1
2df78496,0,0
2d301cdb,0,0
28e8936a,0,0
a9377b84,0,0
3a6fea2f,1,0
762c1b26,1,0
c7f8521e,1,1
6e919020,0,0
4bf4b691,1,0
3dc16d47,1,0
321d35fe,1,0
1fc9f9a4,0,1
a10a7ec5,0,0
b473e5af,0,0
29594096,0,0
f4da1d18,0,0
de5b96b6,1,0
0bcaab9e,1,0
ab85204e,1,0
2e120292,0,0
d919dfe6,0,0
13f7cdb4,1,0
eed94ba0,1,0
28fa6a15,0,0
ee97dd68,1,0
368a1c21,0,0
403bd3cd,1,0
68a73be6,0,0
24d0a2db,1,0
6d181593,0,1
66017a5e,0,0
c90eb3bf,1,0
8d2d4c59,1,0
313cfa27,0,1
f5e4c560,1,0
2ac4b409,0,0
ca2a5159,0,0
98ee6258,0,0
c80570c2,1,0
28c362a8,1,0
8cd07fdf,1,0
991a372c,0,0
c7779481,1,1
569df071,0,0
d983606a,0,0
8d3501f1,1,0
df25219d,1,0
3f5cf318,0,1
609a8bc5,1,1
a3173e89,0,0
f84efae6,1,1
7cee4ead,1,0
b1d6e520,0,0
fd50b503,1,0
8c5cf7c5,0,0
45da6c3f,0,0
c020a311,1,0
73914efa,1,0
4bd921d3,1,0
2d2ca064,1,0
e6457d0f,1,0
9ff90a2d,1,0
8bc3e4cd,0,0
c2da24d9,1,0
9dbe71be,1,0
ab638a8a,0,1
a0618869,1,0
9a997df8,0,0
07b62cd2,0,0
57bdfd9c,0,0
0df523c4,0,0
cfde6d6a,0,0
cce7427d,1,1
7a91c0bb,0,0
d1d640a1,0,0
9072855c,1,0
e6a363cb,0,0
3f3db71e,1,0
49b8d860,0,0
e214330d,0,0
4a67f61c,1,0
a63f2cac,1,0
edbf3fe2,0,0
cb27c4b2,0,0
86fd92ae,0,0
986e18de,0,1
583731f8,1,0
f96d326d,0,0
bc73695e,0,0
53e732dd,0,0
8800a565,0,0
003e2533,0,0
f3fccdef,0,0
10bacc8b,0,1
90a89d29,0,0
bcf5fe53,1,0
432a8743,1,0
72957100,1,0
caa701d6,0,0
fcca9330,0,0
82342112,0,0
bfa8dd3d,0,0
6b66c167,1,0
d00c9eff,1,0
bc9c115d,1,0
cae064ec,1,0
4b76de1a,0,0
4960ff5e,0,0
c87600a6,1,0
d26df7a5,1,0
e748dfd9,1,0
a3b6bd01,1,0
db7efe12,0,0
0ce3a51d,0,0
cbf42d34,0,1
e2704a0a,1,0
46e3eb49,0,0
8363341d,0,0
5cd69a04,0,0
a794094c,0,0
59e97809,1,0
1849bcba,1,0
636d7fb4,0,0
33cec290,0,0
78f07bae,0,0
b1555c44,1,0
1506b316,0,0
e292180a,0,0
79ca7395,0,0
99b493ba,1,0
a8b08226,1,0
3c86a9bb,1,0
ee639cfc,0,0
e1c32180,0,1
2330f580,0,0
1b959efc,1,0
d102552c,0,1
99ed3f72,1,0
f60c9ce7,1,1
0aaa04eb,1,0
705963d2,1,0
7582bc84,0,1
b4117464,1,1
0ae81c9a,0,0
919679bc,1,0
401fdcb6,0,0
57d4ffaf,1,0
5fb231b8,1,0
1310c0cf,0,0
77e2a791,1,0
63eea904,0,1
2e29ffe6,0,0
ed1d7e6a,1,0
d1dae2ed,0,0
8921f261,1,0
85a77769,1,0
d5145f75,1,0
1c59ecd7,1,0
2157126f,0,0
851dde8d,0,0
e811e147,0,0
e5f217b4,0,0
40fb2148,1,0
4744baea,1,0
2926b3bf,1,0
87ee5fd4,0,0
0547a434,0,0
34decde0,1,0
a1b3bc5e,0,1
3a63a8fc,0,1
4928d5ab,1,0
8f916238,1,0
ace0274a,0,1
fcb9ae64,1,0
82477720,0,0
790348f1,0,0
75136846,0,0
a3bf717a,1,0
8a51b79c,1,0
e70ce8a8,0,0
c138e908,1,1
1e46e726,1,0
a0c0f52c,1,0
e31a8760,0,1
92426e02,0,0
d66fc59d,0,0
0f291219,1,0
a975dc8f,0,0
00b46048,0,0
e61ccf04,1,0
ad612bc1,0,1
ca518288,0,0
07a464f7,0,1
5b046cb3,1,0
c892c166,1,0
021598a3,1,0
db73e0a8,0,0
3239629b,0,1
8cc61b88,1,0
a36491c9,0,0
a06c0b0c,1,0
1e7ef635,0,0
55c575b4,0,0
92d79baf,0,0
3dfc6839,0,0
b1eb0715,0,0
0be8477c,1,0
55693a8c,1,0
7b870ef2,0,0
85e67043,1,1
2913c028,0,0
7341493c,0,0
e8023a50,1,0
46d2d1c6,1,0
a2deba83,0,1
799f2cb5,1,1
347996fb,0,0
eded4746,1,0
dfd58360,1,0
e7e810fb,0,0
4ff91d17,1,0
6e732dc2,0,1
0573521a,1,0
13a161a1,1,1
e7e86f30,1,1
27071fb2,0,0
b2405b20,1,0
0ed7f580,1,0
57c7332a,1,0
598bbf22,0,0
ebe793c2,1,0
da93fcd8,1,0
d9f9d1dd,0,0
5c2d63bc,1,0
a99e8b8a,0,0
3779d864,1,0
b9f880f8,1,0
9b42b3ed,1,0
7b284e06,1,0
7ae420f7,1,0
0d6b3c24,0,0
635e1044,0,0
d16df2a0,0,0
6cad9db9,1,0
04201f10,0,0
208db10b,1,1
4ac9a922,1,0
42516f28,0,0
8f25775b,0,1
74a83529,0,0
4e516407,1,1
1ee5d971,1,0
cfa157fb,0,0
50e8ff4a,1,0
986d3f9b,0,0
756c8e9c,0,0
0681c00c,0,1
ab9bbff0,0,0
4222bda4,0,0
ed2173d2,0,0
5c96e712,1,0
86a88b85,1,1
3a5512dd,1,0
5fb845bf,1,0
508efed6,1,0
a0f10571,1,0
a8d6c61f,1,0
d38f2b17,1,0
8e08d903,1,0
d4eb2a5f,0,0
ff44728e,1,0
b599a782,1,0
9fbdc1bb,0,0
a80d723a,0,0
6011d5da,0,0
41725dc9,1,0
96319d3f,1,0
3917a392,0,0
2dbe89f0,0,0
b1f13958,1,0
ac1d3bf3,1,0
15ae7b55,1,0
e6846355,0,0
0e06c710,1,0
6b90cfb7,0,0
53e52bc2,0,0
3d03b37b,0,0
2f40b221,0,0
1fef00c4,1,0
a8345a6c,1,1
d1d03c0e,0,1
49cbf55f,0,0
65c52a1a,1,0
c9eae32b,0,0
4bc8492e,1,0
859af54d,0,0
3ec44c7d,1,0
3d679c7a,0,0
80837d03,0,0
0a505c64,0,0
28be5cad,0,0
051e60a8,1,0
f72c6584,0,0
c09700c2,1,0
33a40925,0,0
905dce04,0,0
da3704db,1,0
fe898dad,1,0
39bfa690,1,0
dfdf55b8,1,0
022db205,0,0
3e3730ee,1,0
78f3ea76,0,0
1bcdf3e1,0,0
4a51e186,0,0
d934713d,1,0
d4ee8479,1,0
eb0a237c,0,0
c733e03f,0,0
57ac032b,0,0
3bf6f382,1,0
ca817d6d,0,0
1413717b,1,0
5331d114,1,0
1b467848,0,1
51f73fb0,1,0
4be3ca05,1,1
c8ba6fea,1,1
cedee74d,1,0
87cab6ba,0,0
b45daf33,1,0
bbc1f22a,0,0
9902e1bd,1,0
bb01c946,0,0
ac761e41,1,0
0f99f816,0,0
9f914539,0,0
7c81f6c1,1,0
700f6946,0,0
29b07597,1,0
a617f7b1,1,0
e819f03d,1,0
d3080ed2,1,0
1f2cb5df,1,0
355d166c,0,0
a1a8fa0e,1,0
54a833f4,0,0
2586bee3,0,0
a93bfaa6,1,0
9f9a57d8,1,0
3934fcdc,1,0
cd4062f8,0,0
4a553487,1,0
dd0e9da2,1,0
11dfc2da,0,0
5dc6e70f,0,0
cbc46316,0,1
a85c70e1,1,0
698263fa,1,0
38575da8,0,0
1760b866,1,0
ce6e768e,1,1
f27b709e,0,0
3381b65f,0,0
5aa94203,0,0
1785d6a7,1,0
06344bda,0,1
705ce5c5,1,1
f3af2726,1,0
e959b83f,0,0
06331603,1,0
92cf0048,1,0
bea04c70,0,0
c95001f4,1,0
0f117894,0,0
fc92a8f8,1,0
0ffa8cbe,0,0
8ef9ea28,1,0
d9078b9c,1,0
39021eb0,1,0
a4a87295,0,0
9c902fd6,1,0
773a3e88,1,0
55778ec6,1,0
86cba550,0,0
b5887876,0,0
fafdea2f,1,0
1b19196c,0,0
332fb736,0,0
f471fc7f,1,0
e63f021c,1,0
61a26ece,0,0
99d6ab9b,1,0
d51d0ef5,0,0
2f2b8275,0,0
79e00b3c,1,1
8be8b768,0,0
19857dba,1,1
11e38f95,1,0
5c3b46d5,0,0
421e3edc,1,0
c0003919,1,0
d71b8d6f,0,0
82f07dae,0,0
39eab804,1,0
e13a1f23,0,0
44d3a7b1,0,1
8f8a4800,1,0
144ab928,1,0
0097aa65,0,0
66ecf88e,0,0
a54a85a9,1,0
bc1a6579,0,0
3d9aca8c,0,1
3aa087b1,1,0
252954fd,1,0
6361c910,1,0
ebb5b537,0,0
768dc399,1,0
b6e7ffe1,1,0
67079d5f,1,0
ff039cb9,1,0
ed9e5f95,0,0
c5a3863d,0,0
8886fb72,0,0
b5779191,0,0
4f83f8d7,1,0
1371fc56,0,0
256018eb,1,0
72ef259b,1,1
387ce610,1,0
5b6d322a,0,0
68a71dfb,0,0
0f924f87,1,0
b2b30be8,1,0
e8d9e4c7,1,0
67d1b97f,0,0
8f404ee4,1,0
9e72db8c,0,1
796c74e1,0,1
6faf63eb,1,0
9874f811,0,1
01837b64,0,0
d3356be0,0,0
6baf7239,0,0
a08d2650,0,0
4700ae29,1,0
c9ca0e7a,1,0
15b35f22,0,0
1e1de291,0,0
f986d6f5,0,0
44e4a9d3,0,0
20097ce6,1,0
81152694,1,0
a62461fc,0,0
54bc8b48,1,0
6f604381,1,0
79e37cb5,1,0
e4c020ef,0,0
dc16a29e,1,0
96ece357,0,0
f9aba956,0,0
23ef75b7,0,0
aef3d941,0,1
d9d6eaec,1,0
312cd980,1,0
b98c31fe,0,1
d20195dc,1,0
0102fa31,1,0
9102ca68,0,0
4ea3e66d,0,0
2aaed16d,0,1
bd41550e,1,0
19701831,1,0
2f009cf8,0,0
170f94a2,1,0
094582a7,0,0
261e862d,0,0
796534a8,1,0
7b8a5e3b,0,0
ebfba5a4,0,0
772f630f,1,1
751906d8,1,1
2f923487,1,0
f5ddf614,0,0
fb044ea2,0,0
4664f8d2,0,0
2e07feeb,0,0
da433672,0,0
6bf3ce4d,1,0
d536389a,1,0
0383ecfb,1,0
0d4ba681,0,0
8fa53ef7,1,0
632be177,0,0
20439095,0,0
8ae1c82d,1,0
c26e9149,0,0
19ce2212,0,0
37a62c01,0,0
504b5d5c,0,0
09cb6cc8,1,1
59b6d299,0,0
3446be4b,0,0
e0d1c203,1,0
1ceaefab,0,0
28b27a6e,1,1
e17856b6,1,1
dbc75d85,1,1
04f09ce5,0,0
4f74af5f,0,0
a35953c2,0,0
942446ba,1,0
071752c3,1,0
15678fb4,1,0
a2431bca,1,1
42e760b1,1,0
e1cadf4b,1,0
73a9ae1d,0,0
6e955076,0,0
5584d521,1,0
8c59c41d,1,0
1170a577,1,0
b871463c,1,0
35dabb7d,0,0
d071daef,1,0
62bb32db,0,0
925341e2,0,0
3f2539ef,1,0
4040650c,1,0
d904cff4,0,0
d1c45646,1,0
de465f21,0,0
caba89bb,0,0
baa005e9,0,0
7ac0ab74,1,0
ed1b075b,0,1
9055ba42,0,0
0f245b74,1,0
b36f9c84,0,0
cd30abba,1,0
576eb672,0,1
3d41542b,1,0
7f4bf892,1,0
e5fd6fcd,0,0
969c0f15,1,0
0edf67f9,0,0
b359d49a,0,0
c8ae679f,1,0
b4bfb578,1,0
a7754d87,1,0
0d67b7ce,0,0
203b6ca7,1,0
2a168e8c,1,0
22ad0900,0,0
82b55ed5,1,0
3b274b32,0,0
7747cca5,0,0
0c7d38a4,0,0
d546c50c,1,0
34db673f,1,0
602bf50c,0,0
077ef0d3,0,0
b25235d1,1,0
20b71ed1,0,0
0b7a659c,1,0
651e2048,1,0
e9d2ab2a,1,0
92611274,0,0
57e6f49b,0,1
d79ac97b,0,0
8073912e,0,0
ceb9eb49,0,1
1abf130c,1,0
7c8e79fd,0,0
bb52f235,1,0
65602654,0,0
84067a81,0,0
0815c719,1,0
41a374df,1,0
2573153b,1,1
9cf8c71b,0,0
d5178cd3,0,0
63a3f073,0,1
62852529,1,0
2d6810ef,1,0
368f2297,0,1
065ef800,1,0
48fa1dbd,0,0
cd7dbc4f,0,1
c00ea16a,1,0
0e88887c,0,0
c63e2ec8,1,0
152247b1,1,0
18aed6e2,1,0
63446e99,0,0
1173844b,1,0
7837cf12,1,0
6e85637b,1,0
ec59d225,0,0
5c04b793,1,0
99f55ed8,1,0
00e39a1b,1,0
26413c4e,0,0
3df4288a,0,0
38dd96aa,0,0
9bf11401,1,1
fd0b5327,1,0
c14f4989,1,1
a03a90a9,1,0
d5bf508f,1,0
44c66cd3,0,0
a294aeee,0,0
a7ee6701,1,1
e55c666f,0,0
0524d160,1,0
2759313d,1,1
a6cdb7e2,1,0
c853c3a6,0,1
9c128dcd,1,0
42eac8d9,1,0
62c007f5,1,0
8471b637,1,0
93882682,0,0
c503eaae,1,0
ba710ee0,0,0
7039dd99,0,0
0669b8d9,0,0
de68c359,1,0
ab0815a9,1,0
6a3b8efc,1,0
e3190b90,1,0
73cad93a,1,0
0d7d4537,0,0
fc9843dc,0,0
263f5b99,1,0
5404135b,1,0
52f6acfe,1,0
5a9b200b,1,0
960485ff,1,0
d68f891d,0,0
c0da173f,0,0
40360ec5,0,0
a3c37d00,0,0
50abd919,1,0
6644274e,1,0
b1dc8b81,1,0
dcec9a10,0,0
20109b66,1,0
d3ab1373,0,0
aa908608,0,0
e3324b2a,1,0
2414721e,1,0
69396591,0,1
6eb06ea6,1,0
29ff00e7,0,0
d22296a8,0,0
fe2591b0,0,0
eef8cde3,0,0
2321d237,0,0
c90a9623,0,0
8d5b7609,0,0
0f625db2,0,0
cd78ca8d,0,0
b60e60ff,1,0
9df2d99f,1,0
f1ec52b9,1,0
c37df2d7,0,0
74018f36,1,0
b6ad95de,1,0
e134f768,0,0
4c57e3a8,1,0
1b3ada91,1,0
31714f23,0,0
a708034e,1,0
684a0636,0,0
2a974040,0,0
91714d4f,1,0
1e459c4d,1,0
3aed1a5e,1,0
30b0c117,1,0
cbf46a82,1,0
5a89483d,0,0
1ad47c94,1,0
dfb23526,0,0
831693be,1,0
cedeec7d,1,0
96715cc8,1,0
1e4bb6d8,0,0
8624e75d,1,0
aa4c5c81,0,0
17b2f904,1,0
8905a698,1,0
5316063b,0,1
d669f5e4,0,1
85f81ed6,1,0
586377aa,0,0
d434041d,1,1
3a35552d,1,0
6be52c29,0,0
c00edcc9,1,0
4a0032eb,0,1
a7302ddf,0,0
efa765b3,0,0
78fef42d,1,0
79e64e92,1,0
97616123,0,1
46f10f96,1,1
4afc3029,1,0
967ceb73,0,0
0e364ba6,0,0
4eb6b17c,0,0
7cd84287,1,0
df55d9a2,1,0
63c959bf,0,1
996fc8be,0,0
e8ebb800,0,0
3e077037,0,1
ed57b4f1,0,0
8f8f4b40,0,0
2198c86f,1,0
5cb6f408,0,0
d935105b,0,1
bdaa148f,1,0
8dbf2c96,1,0
1b863291,1,0
53cfa390,0,0
9d856ed8,1,0
c383442d,1,0
37efbd82,0,0
3a0d418d,0,0
83630d02,0,0
73aa0417,1,0
e647f82a,0,0
f4f79ad3,0,0
ccb121d0,0,0
65322721,0,0
c401fe46,0,0
56258e99,0,0
5a688bb3,0,0
95c0b6e3,1,0
1a211334,1,1
bd0893b7,0,0
e2ab1244,1,0
b0fe7e18,1,1
5ff2d9a7,0,1
a714f9b2,0,0
5eff8c11,1,1
4479001f,0,0
e68ede00,1,0
84852cdc,0,0
93780b58,0,0
da958534,1,0
60bd9c49,0,0
34276fb4,0,0
c3408334,0,0
283b6051,0,0
0bc21cb6,0,0
e2705fdd,0,0
486245f7,1,0
3858d176,0,0
2f80bf80,1,1
f0525c88,0,0
f68730ac,0,0
353b1d77,0,0
ae2b310d,1,0
5ad7e0b8,0,0
1531c56f,1,0
816b66be,1,0
8597f009,0,0
370ca007,1,0
454bcf2a,1,0
ed8113ae,0,0
1edc5d8d,0,0
e1e68a04,1,0
16824df3,0,0
a9be3b78,1,0
b0ef1f99,1,0
6b07f09a,0,0
b61d3fbb,0,0
8cdb6095,0,1
29a8dab0,0,1
f1f8e303,0,0
4587a34d,1,0
c5204ad5,1,1
90f1d238,1,0
a17b9b52,0,0
eb20f42e,0,0
e3feb889,1,0
15e86890,1,0
6cfb22f2,1,0
78754221,1,0
3d069ec0,1,0
b5f26bdd,1,0
0e024fdb,1,0
74761866,1,0
3f3146be,1,0
0ed63a4d,0,0
2e110478,1,0
e549e14f,0,0
d87eaa3d,1,0
6a49d9be,1,0
d63dfe33,0,0
ecfde577,0,0
1ee92071,1,0
f7660056,0,0
8601f6fa,1,0
979962ae,1,0
2b9c534a,1,0
56e1a442,1,0
69108347,1,0
0317b172,1,0
63067b25,1,0
51c97752,1,0
75c9a805,0,0
955483c0,1,1
493d34f2,0,0
7cdb3084,1,0
3f058b2a,1,0
3a7bbd99,0,0
3272879c,1,0
edfd2ac4,0,0
b24b6d92,0,0
8ae6ce03,1,0
ecaad076,1,1
8f93c499,1,0
