id,type
b2b30be8,1
e8d9e4c7,1
67d1b97f,0
8f404ee4,1
9e72db8c,0
796c74e1,0
6faf63eb,1
9874f811,0
01837b64,0
d3356be0,0
6baf7239,0
a08d2650,0
4700ae29,1
c9ca0e7a,1
15b35f22,0
1e1de291,0
f986d6f5,0
44e4a9d3,0
20097ce6,1
81152694,1
a62461fc,0
54bc8b48,1
6f604381,1
79e37cb5,1
e4c020ef,0
dc16a29e,1
96ece357,0
f9aba956,0
23ef75b7,0
aef3d941,0
d9d6eaec,1
312cd980,1
b98c31fe,0
d20195dc,1
0102fa31,1
9102ca68,0
4ea3e66d,0
2aaed16d,0
bd41550e,1
19701831,1
2f009cf8,0
170f94a2,1
094582a7,0
261e862d,0
796534a8,1
7b8a5e3b,0
ebfba5a4,0
772f630f,1
751906d8,1
2f923487,1
f5ddf614,0
fb044ea2,0
4664f8d2,0
2e07feeb,0
da433672,0
6bf3ce4d,1
d536389a,1
0383ecfb,1
0d4ba681,0
8fa53ef7,1
632be177,0
20439095,0
8ae1c82d,1
c26e9149,0
19ce2212,0
37a62c01,0
504b5d5c,0
09cb6cc8,1
59b6d299,0
3446be4b,0
e0d1c203,1
1ceaefab,0
28b27a6e,1
e17856b6,1
dbc75d85,1
04f09ce5,0
4f74af5f,0
a35953c2,0
942446ba,1
071752c3,1
15678fb4,1
a2431bca,1
42e760b1,1
e1cadf4b,1
73a9ae1d,0
6e955076,0
5584d521,1
8c59c41d,1
1170a577,1
b871463c,1
35dabb7d,0
d071daef,1
62bb32db,0
925341e2,0
3f2539ef,1
4040650c,1
d904cff4,0
d1c45646,1
de465f21,0
caba89bb,0
baa005e9,0
7ac0ab74,1
ed1b075b,0
9055ba42,0
0f245b74,1
b36f9c84,0
cd30abba,1
576eb672,0
3d41542b,1
7f4bf892,1
e5fd6fcd,0
969c0f15,1
0edf67f9,0
b359d49a,0
c8ae679f,1
b4bfb578,1
a7754d87,1
0d67b7ce,0
203b6ca7,1
2a168e8c,1
22ad0900,0
82b55ed5,1
3b274b32,0
7747cca5,0
0c7d38a4,0
d546c50c,1
34db673f,1
602bf50c,0
077ef0d3,0
b25235d1,1
20b71ed1,0
0b7a659c,1
651e2048,1
e9d2ab2a,1
92611274,0
57e6f49b,0
d79ac97b,0
8073912e,0
ceb9eb49,0
1abf130c,1
7c8e79fd,0
bb52f235,1
65602654,0
84067a81,0
0815c719,1
41a374df,1
2573153b,1
9cf8c71b,0
d5178cd3,0
63a3f073,0
62852529,1
2d6810ef,1
368f2297,0
065ef800,1
48fa1dbd,0
cd7dbc4f,0
c00ea16a,1
0e88887c,0
c63e2ec8,1
152247b1,1
18aed6e2,1
63446e99,0
1173844b,1
7837cf12,1
6e85637b,1
ec59d225,0
5c04b793,1
99f55ed8,1
00e39a1b,1
26413c4e,0
3df4288a,0
38dd96aa,0
9bf11401,1
fd0b5327,1
c14f4989,1
a03a90a9,1
d5bf508f,1
44c66cd3,0
a294aeee,0
a7ee6701,1
e55c666f,0
0524d160,1
2759313d,1
a6cdb7e2,1
c853c3a6,0
9c128dcd,1
42eac8d9,1
62c007f5,1
8471b637,1
93882682,0
c503eaae,1
ba710ee0,0
7039dd99,0
0669b8d9,0
de68c359,1
ab0815a9,1
6a3b8efc,1
e3190b90,1
73cad93a,1
0d7d4537,0
fc9843dc,0
263f5b99,1
5404135b,1
52f6acfe,1
5a9b200b,1
960485ff,1
d68f891d,0
c0da173f,0
40360ec5,0
a3c37d00,0
50abd919,1
6644274e,1
b1dc8b81,1
dcec9a10,0
20109b66,1
d3ab1373,0
aa908608,0
e3324b2a,1
2414721e,1
69396591,0
6eb06ea6,1
29ff00e7,0
d22296a8,0
fe2591b0,0
eef8cde3,0
2321d237,0
c90a9623,0
8d5b7609,0
0f625db2,0
cd78ca8d,0
b60e60ff,1
9df2d99f,1
f1ec52b9,1
c37df2d7,0
74018f36,1
b6ad95de,1
e134f768,0
4c57e3a8,1
1b3ada91,1
31714f23,0
a708034e,1
684a0636,0
2a974040,0
91714d4f,1
1e459c4d,1
3aed1a5e,1
30b0c117,1
cbf46a82,1
5a89483d,0
1ad47c94,1
dfb23526,0
831693be,1
cedeec7d,1
96715cc8,1
1e4bb6d8,0
8624e75d,1
aa4c5c81,0
17b2f904,1
8905a698,1
5316063b,0
d669f5e4,0
85f81ed6,1
586377aa,0
d434041d,1
3a35552d,1
6be52c29,0
c00edcc9,1
4a0032eb,0
a7302ddf,0
efa765b3,0
78fef42d,1
79e64e92,1
97616123,0
46f10f96,1
4afc3029,1
967ceb73,0
0e364ba6,0
4eb6b17c,0
7cd84287,1
df55d9a2,1
63c959bf,0
996fc8be,0
e8ebb800,0
3e077037,0
ed57b4f1,0
8f8f4b40,0
2198c86f,1
5cb6f408,0
d935105b,0
bdaa148f,1
8dbf2c96,1
1b863291,1
53cfa390,0
9d856ed8,1
c383442d,1
37efbd82,0
3a0d418d,0
83630d02,0
73aa0417,1
e647f82a,0
f4f79ad3,0
ccb121d0,0
65322721,0
c401fe46,0
56258e99,0
5a688bb3,0
95c0b6e3,1
1a211334,1
bd0893b7,0
e2ab1244,1
b0fe7e18,1
5ff2d9a7,0
a714f9b2,0
5eff8c11,1
4479001f,0
e68ede00,1
84852cdc,0
93780b58,0
da958534,1
60bd9c49,0
34276fb4,0
c3408334,0
283b6051,0
0bc21cb6,0
e2705fdd,0
486245f7,1
3858d176,0
2f80bf80,1
f0525c88,0
f68730ac,0
353b1d77,0
ae2b310d,1
5ad7e0b8,0
1531c56f,1
816b66be,1
8597f009,0
370ca007,1
454bcf2a,1
ed8113ae,0
1edc5d8d,0
e1e68a04,1
16824df3,0
a9be3b78,1
b0ef1f99,1
6b07f09a,0
b61d3fbb,0
8cdb6095,0
29a8dab0,0
f1f8e303,0
4587a34d,1
c5204ad5,1
90f1d238,1
a17b9b52,0
eb20f42e,0
e3feb889,1
15e86890,1
6cfb22f2,1
78754221,1
3d069ec0,1
b5f26bdd,1
0e024fdb,1
74761866,1
3f3146be,1
0ed63a4d,0
2e110478,1
e549e14f,0
d87eaa3d,1
6a49d9be,1
d63dfe33,0
ecfde577,0
1ee92071,1
f7660056,0
8601f6fa,1
979962ae,1
2b9c534a,1
56e1a442,1
69108347,1
0317b172,1
63067b25,1
51c97752,1
75c9a805,0
955483c0,1
493d34f2,0
7cdb3084,1
3f058b2a,1
3a7bbd99,0
3272879c,1
edfd2ac4,0
b24b6d92,0
8ae6ce03,1
ecaad076,1
8f93c499,1
e8a29848,0
733cf5c3,0
ca0da953,0
1070ef37,0
e2140b24,1
b91c1a4e,0
24fbd966,0
8481b363,0
5c6c4caa,1
eae7196c,1
7f1cdf2c,1
3a6b2a3c,0
e40efbfb,1
02044f3c,1
a50dad47,0
40c671aa,1
556351c3,1
fdde03a5,0
a6f717c9,0
0a6e68e5,1
c7c856d9,1
91bc9c27,1
a02a2693,1
e23eb468,0
74549288,1
f8d7f821,1
dd464dcc,1
ea360f81,1
faa1e4dc,1
faddd4fd,0
58d80e94,1
3f3c38e2,0
c5069531,1
0863245d,1
03ca0c81,0
c6ce03f2,1
ffc288ac,0
02214d91,0
b5b6f6cb,1
3cd19c99,0
12cf94c2,0
b16ff7ed,0
93df5fae,1
2e87b982,0
868ffb90,0
76f12814,1
f28b223b,1
0f7e033b,0
46c85c47,1
de2b0b44,1
68a8dccc,1
814578a8,0
e1bfd83d,1
fd89aa8c,1
ceec8c3a,0
67305453,1
cac1c251,0
9e88473d,0
fb1904f6,0
c49257a7,0
1da15e1c,0
9d1d379e,1
a7b34e72,0
ad360326,0
db0a27f0,1
a45446da,0
d9dada38,1
5c98334c,0
2e70dacc,1
17d0b04d,1
cfbebda8,1
29210ff1,1
f88cb061,1
3a24e863,0
585ba189,0
f6b07a80,1
770e77e8,0
658b5e23,0
9e6a8232,1
5d6ead39,1
29402fac,1
78cf4797,0
54a6a46b,1
a95afe1d,0
11da2f20,1
fadff075,1
a99f7f2e,1
7a5dca26,0
a732818f,0
50a77f24,1
9aa64238,0
6611a590,0
40bb5f90,1
90e61e63,0
eee9854a,1
290cddf2,0
0918b0ff,1
4b57ddf6,0
3759f7b9,0
2eb43873,1
3902a225,1
d7a317f6,0
6f45b16b,0
55d5d4f0,1
4fd259ca,0
2083da64,1
e2f5fa8e,1
c6917988,1
b80ada10,0
ca80567c,1
5bac1f69,1
3daf1ddf,1
25c5a8e8,1
b46da236,0
fdd005a2,1
602ee767,0
47af5c89,1
3298630d,1
f305041e,0
8534e37d,0
71b478ab,0
b149eda2,1
f538e8ae,1
f56bff3d,0
ea0a66ba,1
e18e3c44,1
f80b5ac3,0
745cec7b,0
c4975598,1
b443a8ad,1
52316ce1,0
99ce841d,1
d244ab3b,1
81969312,1
9d56bb9a,1
ed2b4c9c,1
e6a3d849,0
ec921ba9,0
026a761a,0
27cd9caa,1
fa77b34c,0
0c071410,0
7914df4f,1
37e99f0c,0
2f5298a3,0
4f6da6af,1
367d3dcc,0
8cd52ad4,1
6f4b3e09,0
067446b9,0
6a9a7f63,0
61ed3211,0
6b6131ef,0
e3c3e63c,1
706ec8bf,1
8c76c005,1
b85b0d6b,1
242efbcb,1
48f5c052,0
28bd32d3,1
a2779c3d,1
7ad0db5b,0
dae83571,1
9f535234,0
e39c62e7,1
f3763f08,1
ad5250bf,1
8a988273,1
761dd4db,0
829f9489,0
fbdab2fa,1
7733d8ad,1
45930115,1
4bbf1bd7,0
6d0ad034,0
69fb59b7,0
f388cc0f,0
7dc400c5,0
3fa39161,1
371d37d3,1
3ffccfe8,0
f4a935e4,1
278e2e02,0
3fefa471,1
99af2455,1
62427b5e,1
dfcff3fd,1
af870bd2,1
027a08a7,1
3b0601f5,0
24555d75,1
cc92d9fd,1
27c3c6dd,0
3fbc4b39,0
99cf5df5,0
0b6a955b,0
e0efdedf,0
3ba5e595,1
5134ca84,0
857b2104,0
0fc967ad,1
a89f3eeb,1
d3f56289,0
011adf76,1
1fa619af,0
6ca84f24,1
2faadc2b,0
050f11f9,1
2d35b8ab,1
67803f56,0
8c07e519,1
cdba59c5,1
0d004f92,1
e7ec7bdb,0
bc2305fb,0
0a972b3b,1
6936efd0,1
7d0bcfb6,0
5934198a,1
085b2c81,1
c9d4d701,1
970b369b,0
43763240,0
c5ca6dd5,0
acfa59df,1
a86ce186,0
bf3619f4,1
fc859441,1
6244d0bc,1
2f784819,1
75e9a366,0
d522561e,0
d8cc0078,1
0fb43fef,1
a748d074,0
7f464f12,0
faffebab,0
eefc0633,0
432d6677,1
2f0ac9ac,0
c5c366de,1
c5cb963e,0
6d7210e2,1
a50a834b,1
f330f59c,0
859179e4,0
1b12f2e8,0
b4effd94,1
31a9cf15,0
ef2d326a,1
0844a3d5,0
14367ae9,1
97c5c7e4,1
c4c7a492,1
9e68197a,1
c4c77840,1
349c2626,1
51b5aeac,1
09e58519,0
9f6b6b35,0
e8d9193d,0
6b8c2f66,1
f043dd89,0
13ac881a,0
1a970be4,1
76c46d51,0
e9b8bdec,1
f82eaa62,1
6d9d3784,1
4d90fbd0,0
982a1e97,1
9221c15d,1
d2dd1132,1
cd7b7c41,0
dd163631,0
5e18d856,0
6b065cd1,1
361f6dc8,1
fbd8ccd8,0
50395944,0
c5803769,0
c7e6d7e6,1
22883c98,0
3390a9a4,0
1247758f,1
2144d94c,0
19b0ff01,1
729cd6b8,0
94550cca,1
768bc778,1
63680a7c,0
73f79afd,0
32d48154,1
fc4309f5,0
571b034e,1
9cac6805,0
d5992a3e,0
970d5020,1
ee4dc24f,0
9f318c58,1
6adf6f51,0
b3edc11a,0
b052dd84,1
65ab2f44,0
9704c20b,0
090f42e3,0
13e87113,0
767b27a3,1
fd2221bf,0
29b6c5b3,1
05b65a91,0
63cd35a1,1
096bf065,0
467b6e28,0
95c0080a,1
09c63307,1
9b5f2caa,0
df01b020,1
d9768d01,1
98f5e5d2,0
f9f93192,0
87634bfd,1
e978de8f,1
3691c3a5,1
e240867f,0
65f51e79,0
4d2acd5a,1
a0bf14c7,0
746acb52,1
287790a0,0
8b061bc4,1
4a902e0b,0
303323ab,1
915f63a7,1
bb08f494,0
acf792fe,1
4da7708b,0
76fbbe00,1
055e5a6d,0
f1f280cf,1
f0ec3b9f,1
4adc19b7,1
e184e7e9,0
e0cfdafd,0
e0d04ba9,0
96bb9bc9,1
59ce966a,0
f6063be8,0
37ff36ae,1
6704eaa7,0
08e06037,1
cdd92a6a,1
50348fa2,0
56c7e144,1
10506446,1
49154c11,1
22e5547d,1
ef132e1b,1
ea7a4f4e,0
3ea087b2,1
77c42742,1
1adf00f5,1
2827c660,0
e3d0f3a1,0
72360ff5,1
4a4eb75f,0
71a35633,0
d69b760c,0
28ec324b,1
119393fb,1
09de2400,0
5c53a692,0
388ce1c6,0
4da01252,1
2747d2eb,0
0f8041a8,1
20a643bd,0
ba5a6820,1
b0248926,0
db91e7f9,1
983e430c,1
d4d531e1,1
17d1b085,1
461c58a6,0
edb8fbf1,1
0710820f,0
09b16b58,1
26e56dc0,1
0ba25b05,0
b9ed5873,1
fc2db63a,0
007f76dc,1
a837a4cc,1
641aca2d,1
f8388bc5,1
1147e707,1
94c2581a,1
ed2b4497,1
19c0f6f7,0
85b675d5,1
cba90415,1
e6435197,1
240d8397,0
f1fb1bad,0
a30b282a,1
ae2757cf,0
b7d850c8,0
21bdfb71,1
57a754f8,1
feb9939e,0
49000854,1
6152f53b,0
976a47de,0
434b19d9,1
34ac444c,1
803aeb4f,0
7857a0de,1
18f9d1c9,1
9b48182e,1
8db77e2a,0
d40c9dfe,0
27d0f368,1
3fcbfffd,0
c434d818,1
97b145d1,1
5ad283de,0
276f4939,1
dfde4d62,1
0d072d94,0
355a7e27,0
a16e812d,1
4bef3759,0
4471c138,0
ea0e0a9b,1
708fef73,1
5a218edb,0
4580850b,1
117e041f,0
f12c5371,1
d14f8173,0
58986dcf,0
3a73aa6e,0
648677b2,1
62c9cd29,1
24eac496,0
8b48b701,1
936aa494,0
344ba0e2,1
5441fc93,0
038929e0,1
4a4be126,0
7cb0a0ca,1
053ddd82,1
b5516803,0
0019b8d0,0
f6005d5c,1
9331e5c0,0
d1e2cc07,1
f0faf79b,0
3ecbda2f,0
d58a67d8,0
94905b67,0
682f82b2,1
63db6466,0
66240789,1
394ebbe1,0
f7942c7d,0
18b54b15,1
312010db,1
34789756,0
b4cdc1cd,1
0081b086,0
26328ad4,1
c5bbdf9b,1
0befa0b1,1
27197412,1
974a0935,0
5bc465eb,1
7dd62ce6,0
032b323d,1
8299bb39,0
6e47fad8,1
2aa0fffb,0
ea65a6f5,0
5807c25c,1
dc49a1e7,0
1c47f378,1
9331d6cf,1
0f0028c1,0
2f361981,1
f2dce2c6,0
f8d6b1f8,1
5c35a9b7,0
60c3699f,0
6999c7f0,0
18bf639b,0
edc452e7,0
3275efbf,1
b2a37b2f,0
be14de15,1
19d05ee4,1
edd05e63,1
c9b37d46,1
1c0a4984,0
a37eba91,0
29e3bff9,0
825b5916,0
94e840b7,1
0945ac0a,0
9bb8472a,0
ef7ca6b6,1
42bea305,0
b80248d9,0
2f809b0a,0
ee13dec9,0
7c15af9d,1
e91c7bd7,0
28847074,0
bbe224bc,0
53164d8e,1
7ec5f1b3,1
d89f5d81,0
8ac3a294,0
814812b7,0
0e091421,0
565b3189,1
431891a5,1
e15b8332,1
7af74e9c,0
59ae44fe,0
e6465074,1
c88ec6ca,0
a2b8b877,1
e4f5199a,0
be72b0db,1
e9fc62a3,1
d33fe787,1
6f2cf840,1
9d15b086,1
d102d361,0
bb537c0e,1
ab4cf62e,1
7ff3da29,0
0a86e002,0
32c86c99,0
01fa1d01,1
28b8b164,1
c462b032,0
40583f99,1
993b150f,1
235a1bba,0
66c1d944,0
2cf25e99,1
8e2b82f9,0
82deddcc,1
af0f1684,0
31968b6a,1
a6ed010a,1
cc1ee532,1
56433dfe,0
a8f7adc4,0
32492018,0
7cc464fc,1
226e947b,1
0e94cbb4,0
218320b9,0
23c3862c,1
2f771e1f,0
c2446700,1
0edb10de,0
86bfdb9d,0
fa68d325,1
3cc79cda,0
243275a8,1
7c71cc8a,1
e299f36b,0
66e36266,1
9cece6a5,0
fa7a311a,0
bfa82a3e,0
08c7d1fd,1
809ce967,0
1b84a554,0
0bfc55e3,1
4da9acd3,1
c39be874,0
239c1a3a,0
472ff37d,0
78b0f258,0
c1e88a7c,0
9d324b1d,1
be2af18a,1
31104563,1
2a25029c,1
edba4444,1
5ab5d7fa,0
b3d7eb06,0
253e69d0,0
7a018ed5,1
51a3ce16,0
ca3b767f,0
426357ed,1
0728a622,1
3ddb88a3,0
c10d84c2,1
5a55a703,1
9a0da8ec,1
6b910c8a,1
face1da0,1
762c3dec,1
254576ed,0
2a60ec06,1
26c490c7,0
d1336159,0
2b0cdc1e,1
83d038a6,0
ae2bf574,0
7861f431,1
8d250fd5,0
867ed709,1
0acd3b82,0
27a9df1a,0
bc205d5e,0
90f43311,1
70351466,0
aa58cb16,0
39e45b58,1
a48b98dd,1
44a1a06e,0
b93035ea,1
94a46062,1
23ec6707,1
3c9aa00d,1
e0d22152,0
f55fcfa8,0
714fb754,0
86c685a8,1
9ddc15ef,1
37419f08,1
a8faa2af,0
46e44633,1
a3f4346e,1
c733200f,1
c9468e04,1
851a960f,0
353d3c75,1
1ca091c3,1
15d1a32f,0
889012e5,1
4162a103,1
b7c3ee5f,1
f5b44704,0
d8a69867,0
993498fe,0
48981d11,0
1dcf08ae,0
69d6f776,1
cba334a8,1
bfa45801,1
fcfbf5a4,0
56629db6,1
1cf25adc,0
77abbb69,0
071d9995,1
e33c5acc,1
2a121d93,1
ae0f119b,1
b791803f,0
f0b61d53,0
16e4a251,0
db227cec,0
8cb3bd3d,1
550a7209,1
bcc01401,0
7f740949,0
0fa411b6,1
aef98ca2,0
cb73ab08,0
7386b3ee,0
1cd47699,1
71662487,1
54432161,1
b6303358,0
4a230457,0
c3c61655,1
4c97d374,0
a2be15eb,1
48b176a0,1
6d42b85c,0
33c14374,0
a6a95c58,0
6c318b90,0
5d6623ea,0
76888a41,0
913bd2f7,0
a28f7768,0
341154a8,1
8bb3b1b6,0
12467470,1
4bdf4372,1
1cd78b8f,1
e93d397e,0
57f28f70,0
95c3bbc9,1
a4d1f738,1
1cbdefea,0
faa093ec,1
0be76cf2,1
a8081749,1
34d6a8c6,0
1114b3e5,1
80a39adf,0
ddeab948,1
3198726e,1
9ef4ed0c,1
d4ec0298,0
5f2a1de0,1
8dda866b,0
45f48445,1
01fc1b0c,1
11edd6e1,1
7f7f31e3,0
98414cba,0
e32ffe1f,1
35417c1f,0
2ffd748d,0
bf0438c5,1
1439e502,1
69a67028,0
7ab8c5d8,0
b2fea493,0
da456b8d,0
d4410a8a,1
c9f71d9a,1
3df4124f,1
b621c54f,1
2583f7eb,0
ca9bb1e3,1
ac8f7d89,0
0a7f6a85,0
dc6ed41b,1
20b2098b,1
867df0cf,0
2421735f,0
dc6cd07f,0
74dfb786,0
2d167487,0
b6a2474e,0
01ce75bf,0
504055c4,1
ef837d61,0
aa98bb41,1
f05f558a,0
1b710efa,1
a0fe9140,1
3ab5d544,1
fcbdc6bb,1
d0df3da8,1
ff3014ea,0
454bacce,1
bb436998,1
02e45747,0
c8581eb1,1
1c4f6995,1
6105f549,1
497da95f,1
76b8a804,0
fffc03be,1
8cff3a64,1
d4473c86,1
93ebc012,1
3d73cc54,1
3fe55001,1
987b2028,1
47dec4e4,1
ec345250,1
38b32b10,0
857446b3,1
61728d5b,0
e074bb58,0
42ca5e21,0
86f706a9,1
3953446d,0
024edc82,0
bd182e61,1
9f67b4b9,0
9a118f8d,1
ac7ed335,0
d9bfbfbf,0
5733cfb6,1
29ba67fa,0
6efac173,1
e81a4bfb,0
cf55ba3d,1
c448ca96,1
653ddda4,0
8d43f5aa,1
fe2c3551,0
5b3462b4,0
56ee8094,1
c4090e5f,1
0bc6d3f3,1
aa11e6b2,1
e432ac54,1
60e810d8,1
47aa4344,1
bd1cc332,1
8baf28a4,0
c9b3be21,0
238bf20f,1
e40eafce,0
eb0bd07f,0
aef3698d,1
aa277c1d,1
96be4b20,1
8793a1e8,1
f9d11b91,0
37b32b09,1
5f455a1c,1
69899f12,0
af53f1cc,0
bc684522,1
36d4e7b2,0
ef2251d3,0
a57ed091,1
15765209,0
7e0ace55,0
b73ea6b0,0
35678e98,0
bf3223d3,1
90bcf73f,1
0ae2b339,1
2a5ec973,0
5fb64529,0
fba60ee0,1
a2969ca3,1
35414fa4,1
addb653e,1
a9e709af,1
83eafde0,1
a2ba11af,1
666db43c,0
9eac4ee0,0
79d397ba,0
8950e611,0
ab895432,0
be8a0e7c,0
486c41f7,0
7612e755,1
767611f8,0
a4823aaa,1
912fcce4,0
ad0837f5,0
4406a777,0
dc63199f,1
4114606c,1
b9007cb6,1
2f074149,0
a2727dda,1
6faba3ea,1
553c3d54,0
62391e57,0
751ff144,1
2dea10c0,1
308d1047,0
30b22714,0
6c19333b,1
df547018,0
f0f54228,0
374407dc,1
e2f8604c,1
2b0eb36d,0
83f8a741,0
24234887,0
987eafc7,0
7ab7879c,1
40aa0eb6,1
83b320a3,0
970c9a3d,1
f6e18d6c,0
01ce3306,1
86585759,0
1e359bca,1
c197f032,1
eecddfe0,0
93063363,0
a5746f44,0
3f105a39,1
bdd38d6a,1
a99cffb8,1
abb3f7bf,0
5699e33f,0
e89984f0,0
f835dc2c,0
c29f2b35,0
7ac91a43,1
7a464419,0
320db744,0
84d1f00f,0
2642dbb7,0
9d0a627f,0
d74bf4cf,0
2d611d89,0
b5aefde1,1
d9e50c40,1
e8f3ad8d,0
e0444810,0
e33f39d6,1
75178e11,1
73ce4a73,1
eec58f3e,0
af118312,0
24561331,1
2a348960,0
fb2c4271,0
c679cffe,0
f10bd2e0,0
f203e485,1
b7c2689c,1
d2ba6cd8,1
00498ec2,1
8542e2f5,1
daef623d,0
ee427506,0
c9dbd3ae,1
b71a70d8,0
d24ba158,0
2733397c,1
374bc376,0
83503e7f,1
4cdb51ff,1
7c2a8c6d,0
4f264507,0
333ec075,1
7fe3670d,0
e0a0d397,1
57a89b0a,1
ba305a4f,1
7c43c3fd,0
80d9b37e,1
e1e05c42,1
0f26cbf2,0
eee11f80,1
70d5121a,1
4f7ee796,1
9cfd07b3,1
0f7352b8,0
ea80e43e,1
4dda30e8,1
95b5d9fc,0
7a7bdcd6,1
26ae9939,1
febf6e76,1
0d7cfe0d,0
c7c8fa80,0
b610d4a4,1
fece20ad,1
c5e9fdbc,0
3459692d,0
9994c938,1
ac42d3a0,1
e953da70,0
591912fa,0
ee80406d,0
d03bb797,0
97702e1c,0
ac983884,1
b198531b,1
3392e412,1
11c10326,0
6aacf1eb,0
af1649ec,0
0d778736,1
81231d09,1
64ffe866,0
147932b5,0
e1909f99,1
0a9c3b4f,0
2fd740da,1
9e8ae30a,1
9ee64562,1
19a30f23,0
34382592,1
a6e10c06,1
aeca7ce2,0
4cbcb34b,0
e22e09dc,0
9e8608a9,0
a868a68b,0
c8defa66,1
f37e2cfd,0
b87ff1da,1
1420a504,1
6c04b0ad,0
a67aeac6,0
19c2da7b,1
22b7cdfe,0
4ca95d8c,0
0dd14cbd,0
dcf7f4e5,0
b4845037,0
fbcfe4e9,1
f75b7ee0,0
4c3a8766,0
20b7d3df,1
d45e87e4,0
ad8c3352,1
5a9914da,1
2e1d3839,1
e67f35bf,0
1ec94ab9,0
1c3072ea,1
72807a65,1
9b4f5d8f,0
f61ca3fc,1
af4d7fff,0
1780196e,0
0e9511df,0
d09e2b75,1
3c9d931a,1
16cda7f6,1
8dc549d0,0
5cd91f24,1
e9c875e5,0
07879513,0
f6dbc510,0
4a9e0860,1
a25b569d,0
a77174ba,0
a5c9f59e,1
29b11dfb,1
35c5e9bc,1
01b4b6a6,1
b9c22611,0
e6c76032,1
a1ccfb71,0
6c344249,0
bd0d68cb,0
1b70a6ff,1
fc5f3366,0
9291fb86,1
0be7b74d,0
baf417e6,0
ade6c12a,1
bf7d296b,1
e8a60aea,0
fde7dff0,0
c6a2e5fd,0
dd4863de,1
385afb8b,0
9ed3d9e3,0
95453e1c,0
b5b02902,1
2bc2e842,0
58517cf0,1
6c159141,0
966e6c4b,1
734a3e9c,1
0679558d,0
aa8d7b89,0
85721c30,0
81c722f9,0
f005d28a,1
4c5b8aa7,0
65b7c88d,1
86df8a19,1
6556fce7,1
2f3f8e1b,0
383a337d,0
c0f5e227,0
0c003f3d,0
5dfca52b,1
5d63f4e1,1
caf83f9f,1
f8e87232,0
8d34a27f,1
2b9deb4e,1
24a1360c,0
67ff08b3,1
671fe9d0,0
a2477f0b,1
24bfbd23,1
498f5a4a,0
b053eece,1
411539e8,0
63ab6e93,0
83a6e182,0
a86eaae8,0
45e43f02,0
6fdbe27b,0
5aae5f9f,0
63939fd1,1
1f0f48a0,0
872a0b0f,0
001dcc27,1
23b86c6e,0
9cbb29ab,0
7225f7f5,1
8614a3bf,1
19bbdf6f,0
9aca57cb,1
0e22b883,0
c29150c5,0
babaa2e1,0
a07dfa7b,0
706fab6d,0
0120f63d,0
b058d93b,0
1f669ada,0
d701a6af,1
78688265,1
445bb707,0
d7146f47,0
adf0c5db,1
3b575b23,0
bb170697,0
20b62149,0
8c3d919d,1
974b03ae,0
16af225c,0
b8dc5680,0
7e8c8d15,1
a87a051f,0
0ef36fcd,0
34afd4f6,1
085f7a7c,1
661ecc2c,0
97a8321f,1
0e4967ea,0
8ed84c70,1
e1ce3db8,0
fb390a07,0
119b3af9,0
f9f4f24a,1
f094761d,0
4f3d434b,0
190e6c3b,0
79c84956,0
263fcb2f,0
c219d4e3,1
7fbf6dbb,1
a97660af,1
7988b79a,0
13f24438,1
39f0d5ec,0
52430919,1
fd57b5e3,1
ba2a32be,1
608698d5,0
a5025e96,1
3d1dfd9c,0
8c5e390f,0
422f3e87,1
81238b1b,0
87b0f444,1
16e1ca94,1
f585e7f3,0
7df2305b,1
41621e69,1
be6488ce,1
4f2ba3e7,1
927f7dbf,0
ff34a03c,1
a68c810a,0
a201f6d5,1
add76e9a,1
2318c754,0
7ff6303e,0
404077bd,1
bb915302,0
626c5adc,1
eeab501e,1
9154ca7c,0
b3a1cc4e,0
0de21838,0
561737eb,0
acae5ccd,1
3d61365c,1
b563328b,0
8e89f0b4,0
ab37133f,0
70f77ce6,1
293e2626,0
00fc0af3,1
f86c3668,1
0d34337c,0
fefc877e,1
4ffe24da,0
160af15a,1
8f410093,1
69b0a009,1
f3108487,1
243ffa3c,0
6107e0c9,1
9cc16ca5,1
8f452a18,0
90b603f7,0
08625afd,0
01c78b35,0
adc76a5b,0
f9ba5fcf,0
39bd5dc6,1
334eb3ef,0
4a1c2abc,1
8c0d3e73,1
8b538aeb,1
b937769b,1
67791c1f,1
2a55959a,1
88a0d37e,0
aab58a59,1
35c2f5ff,0
a1b95ce1,1
615a672d,1
9a878f24,0
0dba6bc7,1
d85de509,1
1732c719,0
0dd3b049,0
5cb6a719,0
24cd2e38,0
0f3e7385,1
17f3385c,0
021edc92,1
e30f6722,0
b0b03585,1
8bed964e,0
c2a55477,0
ed9d55a5,0
e7c4d140,0
4a04631e,1
1212cc8a,1
1e27cd8f,1
d5072a92,0
693faaf6,0
ff8a31da,0
7a588265,1
4ba8f0fe,0
871b171a,0
d7b06383,0
f33c3ebe,0
d611d547,0
d66db0a0,0
c7d9be75,0
fea6c244,0
a64e6f4d,0
9fda2b2d,0
dd8f6b34,1
50fa0726,0
85744a43,1
4fdcf0b1,0
5769e09d,1
76d110db,1
5aa2832e,0
2fc704d8,1
ea40465c,1
31564ca7,1
27a19658,1
8dbb7f29,0
95e12f9d,1
22f13fd8,0
7560c819,0
d1c5bf08,1
a48f583a,0
f115df57,1
c1ac52e7,1
9dff007b,1
