source,target,tran_id,tx_type,base_amt
46855064,ae3db659,327662,4,529.54
299ab0fd,aa277c1d,328049,4,699.03
cbfc6d6c,de30adfb,329619,4,1013.81
a294aeee,19a30f23,329879,4,650.11
7c4f9e32,01ce75bf,331280,4,550.84
93063363,84a0b5fb,335734,4,774.14
7383fa03,20439095,335760,4,671.59
b359d49a,64aa351f,340550,4,838.57
9017be4d,5819cc1d,342900,4,746.24
23af949b,129a761b,343461,4,999.54
b73607f8,8e54e22d,343787,4,351.06
8c82073a,7c8e79fd,344031,4,234.82
c2806c75,4fe59286,346071,4,724.99
81eae9bd,a6ed010a,346854,4,872.85
18571fba,1bfa5c49,347252,4,728.25
19c2da7b,98414cba,347266,4,235.76
552d4e06,2681d05c,347578,4,323.29
9cd3167a,e05fca22,347938,4,730.24
0615967b,94f0bcac,348259,4,625.05
274ba646,e61ccf04,348658,4,523.96
86fd92ae,fdb8c1de,348843,4,279.86
b2082ca9,b76fd882,348942,4,824.89
0d189852,31becf83,349474,4,424.13
a07edae4,3bf6f382,349592,4,429.86
008e1390,1f77e7b6,349733,4,673.37
641b6660,c9468e04,350971,4,602.67
bf1be3a5,bf7b4610,351092,4,405.68
91642a3b,a075ba07,351841,4,828.76
83267602,278e6327,351896,4,426.75
c9468e04,3aafe1eb,352310,4,241.96
f9ff0d08,1f0c5511,352487,4,541.99
c8defa66,165f6b95,353254,4,241.52
ffc145fd,353e2730,354339,4,704.78
ca0967a6,06ca062f,355315,4,802.91
422b4bc9,992b399a,356200,4,944.54
fafae091,e3f8651a,356267,4,567.14
c4a12a4b,7ad0db5b,356909,4,233.18
bff2e086,2a25029c,357339,4,996.59
416cfb9c,2157126f,357659,4,805.47
7cd1c26f,02bc34b2,357907,4,659.62
65c52a1a,e67844f8,358196,4,488.0
4a4be126,b9f039b5,359438,4,737.19
0b75e9a2,e31b90ad,360626,4,151.64
a9495d80,adc76a5b,360973,4,546.75
903cbe02,894b6235,362454,4,499.25
8481b363,22e5547d,362925,4,301.47
8cff3a64,cedeec7d,363386,4,686.77
fece20ad,c9b37d46,363574,4,351.79
7ff7e296,e4e2df55,363746,4,563.92
7101e596,e3f235bf,363925,4,965.16
3445523a,76873d6f,364312,4,497.0
31a393e8,48981d11,364422,4,720.29
f6879ece,3dc16d47,364573,4,853.83
42b5550e,aa8d7b89,365271,4,663.78
0feb3b7d,05728015,365386,4,534.44
2c199871,14367ae9,365978,4,853.09
edbc52da,47487bfa,366378,4,906.66
a0277a83,f1ec52b9,367011,4,944.6
0acbecf3,94a46062,367139,4,710.74
8ed3d21f,ada5a6ed,368446,4,732.7
950b22af,ac1d3bf3,368957,4,719.32
28d722e6,1d3bbbdc,369280,4,860.28
d0eba6b6,66305c5a,369737,4,871.69
df5574df,8246e33c,369970,4,913.92
1e1de291,9ed3d9e3,370019,4,912.7
7b4a83a2,261e862d,370430,4,111.24
27071fb2,c733e03f,370548,4,983.99
165f6b95,c8defa66,371267,4,136.45
a837a4cc,591912fa,371906,4,938.5
c9468e04,3aafe1eb,372274,4,527.46
edc452e7,ac0249ea,372315,4,936.46
70c0832b,10fe25b4,373167,4,742.01
970b369b,33c513db,374156,4,767.27
006cc052,05b65a91,374484,4,783.09
018a16f2,54e6d566,375310,4,153.27
b15250b9,0b7a659c,375927,4,970.39
8221dd5a,58b18c9d,376286,4,373.48
6e73d4d5,c394aae2,376658,4,222.53
173c11cf,46e3eb49,377107,4,995.36
b27d0614,bcc2e4ac,377999,4,293.17
1ef0dfb3,6131a82b,378057,4,447.28
4f1cb3ac,a31496d7,380663,4,421.71
e298aa19,b47c3269,380896,4,268.64
36949818,ee403a9f,381167,4,307.36
4bab7445,fef74d48,382049,4,754.45
39d34dcf,24fbd966,382084,4,779.85
fcb0c055,c7c856d9,382563,4,187.64
3c77b8ca,ea5fdff1,382621,4,962.17
006cc052,0815c719,383301,4,642.23
6c8d0e29,305b0f9b,383651,4,760.46
6b90cfb7,4a348ed8,384666,4,434.19
590ac51e,24cd2e38,386634,4,304.6
79a7e7d9,c94165cf,386703,4,971.29
119393fb,40fb2148,387521,4,427.82
0fc967ad,c9eae32b,387944,4,177.27
6bcd0334,ee97dd68,388523,4,883.53
1e1de291,9ed3d9e3,389464,4,512.02
ac2bde9d,405cb3db,390350,4,751.96
4d8965ab,88c76b38,390947,4,165.29
0965cea6,ff546eca,391038,4,643.31
3e5fa188,c36e4a52,393053,4,472.69
0dd14cbd,0f36267d,393340,4,815.67
b20ce84b,52316ce1,394935,4,931.82
22e5547d,8471b637,395384,4,140.43
8da37289,62e4f264,395950,4,726.53
47d44ead,cb2d4380,396017,4,230.89
9072855c,413d949d,396544,4,985.04
b2337496,19b0ff01,397707,4,575.36
3851f0d4,d4ee8479,398367,4,930.02
9a693b7e,1da25136,399943,4,196.6
e9d87023,ae3db659,400682,4,226.89
a0ee4f28,c0a9f1d9,401103,4,867.72
abb8f786,a617f7b1,401800,4,1004.19
59728bd2,87357a41,402203,4,774.44
c4c77840,8dc549d0,403296,4,323.34
cced52ea,8a328afb,403983,4,603.45
6ef16f70,b95145fe,404218,4,457.08
0679558d,00403fbd,405816,4,536.09
9072855c,413d949d,406152,4,215.11
8ae1c82d,147623bb,406618,4,217.98
882aa9a9,f8388bc5,406938,4,419.35
35b9a654,ab6f587d,409042,4,897.52
8a3931e3,c36e4a52,412032,4,913.97
c4bb6380,42ca5e21,412945,4,908.31
c88ec6ca,febf6e76,413673,4,240.6
0054a022,9b66e49c,413713,4,128.08
b5f26bdd,6c1f6894,413901,4,182.71
edfd2ac4,15378f70,414417,4,504.59
0c535264,c316b5f7,416642,4,813.14
4b76de1a,8e905376,420338,4,595.47
7ad6143e,69a67028,421142,4,274.2
d8def6fe,150d8281,421388,4,670.24
43b576f9,2586bee3,422072,4,414.7
34f005a9,35b9a654,422279,4,314.02
1a53315a,26c490c7,422876,4,620.14
febdf5ee,8263b34d,422907,4,849.42
e49705a7,0dd14cbd,422946,4,554.95
f1a720ac,d195d055,423075,4,208.94
d9f9d1dd,486cb841,423723,4,922.69
140b4fbc,0fc967ad,424489,4,532.66
739f5b2e,9e344dd7,425818,4,110.36
6152f53b,ac9bad0f,427069,4,793.68
d338d323,602bf50c,427720,4,486.37
5b046cb3,c8defa66,428111,4,132.66
60434c42,58e2e508,428354,4,163.63
3cb73aa7,8d8099bc,428655,4,261.8
8fc6bc59,f12a7c9c,429858,4,481.47
6a94705a,6e334786,430162,4,402.45
e9d87023,66fce6f2,430419,4,935.34
c49257a7,5322a832,431613,4,442.35
d60ec875,1e4bb6d8,434532,4,699.68
a6eff4e1,62cfa0ba,436594,4,988.7
bd257545,82078f42,437377,4,591.8
b26aea4e,ae33ab4b,439098,4,558.66
b3060051,d68f891d,439155,4,786.61
39f0d5ec,4bab7445,440807,4,630.98
7c81f6c1,4c5b8aa7,440957,4,467.93
c63e2ec8,b4cdc1cd,444570,4,408.99
79f2796b,d1c45646,445062,4,220.44
eadcd5a8,a25b569d,447026,4,492.57
ebda2b69,b1e176bd,447444,4,695.88
bfb7b2a8,0e0cd2c4,448767,4,646.29
b95145fe,5e2d25b6,451666,4,416.66
07bb35ba,2733397c,451865,4,544.47
d986cc53,569a4f8b,452697,4,785.74
4941515e,ae2757cf,453725,4,626.11
b96b9217,ae71811b,454289,4,744.16
77e2a791,c03b7e7d,455245,4,455.05
c197f032,4093d06e,457920,4,169.84
c3b0947e,2f8e5560,458240,4,952.13
c02b874f,79c84956,459099,4,741.7
4e40da2a,1e12133b,461283,4,420.06
9c53afd5,0ea0d658,461702,4,521.56
472ff37d,ff3b05c4,462153,4,582.93
a2dd0d2c,63cf2578,462711,4,507.08
b37bdb39,a6a95c58,462727,4,117.39
e6a037c1,e0a02564,462951,4,772.61
e6763819,98d8ab83,464138,4,708.69
31a393e8,143dfb44,464656,4,148.42
7e1b78eb,b73ea6b0,466986,4,816.6
90950ee9,f1e0d47b,467359,4,801.85
3cd19c99,4d87178c,467502,4,365.01
b8e4c6ea,eb8e9c44,467892,4,149.23
045dc6a3,deb417bb,468820,4,202.56
8b37e4b3,30b89f1e,469784,4,393.04
ec220400,8918a6bb,470190,4,817.58
bdd38d6a,4125b913,470505,4,529.27
595bcc8f,8cd627a3,471744,4,326.55
0ea0d658,810e9b11,472063,4,799.21
b2d1a83b,d50fd2af,473637,4,266.36
e16513a0,7cc5e9a4,473809,4,989.91
8f452a18,c2683650,474568,4,278.64
275793c5,6ca84f24,474950,4,834.1
f69b8a64,5fd33bf4,476084,4,191.58
6f2ff21b,ae36fa7b,476274,4,553.77
e21d9629,6be71379,477816,4,235.04
d59bfbcd,cedee74d,479161,4,989.93
dd2aae70,76fbbe00,483163,4,519.94
dfd17ddd,6d54ab33,486760,4,775.05
e56e88f5,9078b9d0,487411,4,881.56
079ccec2,37efbd82,487896,4,198.61
dc30a0c6,b5e16d33,490428,4,715.48
b37bdb39,a6a95c58,492388,4,599.61
426ddecc,e9d87023,492540,4,601.27
7bc3cb1e,56467e39,493543,4,836.5
6511d6da,47487bfa,494045,4,223.47
e0e68e4a,d4d7e1b4,495783,4,952.89
1022950f,8c324919,498750,4,467.43
5303ff77,a4823aaa,498945,4,157.32
c786949d,a7bd5f40,499632,4,370.24
ab85204e,309ccbb4,500550,4,355.33
fa750a6a,b2405b20,501272,4,415.01
9c9e97cd,7134a9fa,501492,4,625.69
203b6ca7,fc9843dc,501993,4,828.19
99ca35d3,352cd09a,503732,4,350.52
9ccdd6df,6244d0bc,503788,4,392.17
8ea08737,a3551ae5,506620,4,279.79
98152d7e,40fb2148,509004,4,865.33
677f3c57,3f3c38e2,509179,4,981.54
04d9ccc6,cb851f38,509407,4,629.71
19e37e45,9e5952fb,511013,4,482.61
9df2d99f,c743cbf2,511542,4,538.79
8921f261,0a9c3b4f,512054,4,654.41
78754221,57561895,512365,4,139.17
8dbf2c96,26328ad4,512597,4,145.78
e37f4a48,f58c3d52,512672,4,693.96
0e88887c,60a1d9a8,512763,4,423.95
6c23b810,aba1c214,512812,4,530.69
73923315,12321d9c,513094,4,618.82
3838075f,305b0f9b,513838,4,728.09
b1034a1c,8349fdde,516741,4,545.23
62f98fc0,635e1044,519030,4,826.94
0c535264,c316b5f7,519886,4,115.91
732b0747,925341e2,520574,4,838.05
a7f8a8dc,9f151262,520600,4,698.95
5a89483d,fcb72aac,521023,4,570.49
d22645eb,5303ff77,521311,4,743.18
cee26e63,9911a138,522293,4,392.26
293e2626,31becf83,524453,4,427.57
f203e485,e6f24292,525133,4,642.66
52430919,80fba3a8,525174,4,709.48
17b67bbf,c2e5732c,525376,4,435.59
cd77ef9d,b1f13958,526463,4,458.26
cb73ab08,93780b58,526946,4,498.07
7988b79a,e240867f,528118,4,412.11
852e3e23,be28106f,528557,4,185.66
ec5ef944,37efbd82,529150,4,770.43
aacddb59,976129d5,529699,4,849.43
21949d20,7e1b78eb,531019,4,334.17
14f6d24f,4a4be126,531397,4,438.28
5fb231b8,b1df1752,533037,4,300.9
8f3a61a8,57ac032b,533273,4,908.62
161a2801,37ff2000,534433,4,603.74
f6dbc510,fec49de2,534600,4,693.53
631c59ef,aea4ed75,535657,4,272.26
7e602609,fefc877e,535658,4,1000.96
7ad0db5b,c4a12a4b,535870,4,553.73
bfa45801,df5574df,536099,4,836.24
c73da462,52eb41c2,536119,4,853.23
2939d184,20e84756,536607,4,162.0
732ba515,64aa351f,536653,4,914.05
53f24d0d,216efed0,536849,4,354.13
19d05ee4,c3699eca,537238,4,574.08
766f762c,8e9fa971,537487,4,830.01
9dff007b,5cf0d841,538154,4,211.6
a62461fc,47487bfa,538252,4,943.33
23ef75b7,3e3d163f,538317,4,343.36
f8172120,1f3d069c,539104,4,225.9
40c407ab,b30f9b86,540839,4,913.36
5cb6f408,cb67f247,541241,4,432.77
6e334786,6a94705a,542257,4,678.95
aa277c1d,cc4517d9,542270,4,178.25
a25b569d,29b2d34d,542300,4,670.34
026f212d,df55d9a2,542822,4,470.39
4bdf4372,ae6a9572,543224,4,333.66
17f3385c,a1bb3379,545074,4,473.02
67c55d93,5de09ca6,548786,4,772.37
c6984f57,ddda5b33,549186,4,777.98
0a8ea7d5,f986d6f5,549397,4,802.36
09de2400,95c0b6e3,549957,4,311.88
54582875,362f441c,550097,4,265.23
83267602,af6c433c,550383,4,696.35
24bcd467,92426e02,551008,4,633.81
9401fa40,bc05d801,552444,4,703.19
f83379c3,40095c35,552451,4,875.87
3b29b4e1,725b3c5d,552468,4,956.8
f326e935,2eeddbc1,552983,4,652.13
859179e4,341bf541,554715,4,248.65
9e5952fb,ddbc6043,554897,4,861.1
69be502e,322ff98c,554992,4,235.48
a03bca62,6a49d9be,555460,4,194.89
9128eca0,290cddf2,555639,4,840.77
bf7dd729,ac2bde9d,556287,4,202.55
1f324417,d87d797b,556686,4,200.33
91425e35,d5eebd3c,557043,4,798.1
93ebc012,349c2626,557074,4,874.18
bd257545,82078f42,557254,4,350.9
c4359b50,9f157af5,557298,4,632.27
8da2b1d7,b97c8f1f,557888,4,789.48
2a55959a,95c854d2,557950,4,710.13
ade2b823,bfa45801,558586,4,288.97
e3f235bf,7101e596,559605,4,109.82
f143b288,2041926f,564946,4,847.25
29594096,52316ce1,565075,4,319.66
e9725dc8,375238d3,565255,4,895.82
3ce5d343,08fea4d0,565277,4,462.55
9f3f14a1,eb8e9c44,565618,4,797.86
aa307a55,391daf73,565658,4,566.59
9b4f5d8f,f589245b,567203,4,855.22
cb73ab08,93780b58,567299,4,807.41
42127ae7,220ce3af,567311,4,156.15
7e3f30b8,a8c5a098,568490,4,188.13
cba6def6,9da4e569,568540,4,938.81
d5145f75,a2f25d37,568921,4,506.1
478a3fc6,333388a7,569408,4,563.67
34db673f,87357a41,570682,4,888.18
89b85dff,0ad7e1ed,571188,4,541.09
0edf67f9,b1d20498,571233,4,950.19
5a177c89,042fcda1,571886,4,383.59
32492018,f097d87a,572244,4,252.49
fcb34f24,2898746a,573206,4,592.74
e1391469,25234825,573359,4,938.87
34f005a9,394fb0e6,573446,4,214.24
8f93c499,a6f8f78e,573594,4,128.16
8eb5cb33,50f39dcb,573610,4,157.3
c02b874f,7cc5e9a4,574311,4,464.42
0dee6570,393f78bd,575740,4,320.98
fc1a96c9,68fc8272,576573,4,601.53
a30b282a,8c371611,577391,4,292.57
38e61f00,6c549871,578545,4,464.53
9405082c,dc207259,579306,4,491.57
fda14111,d54da335,580677,4,852.5
ef43136a,9f6b6b35,580841,4,751.18
b37bdb39,a6a95c58,583147,4,856.79
d986cc53,569a4f8b,583234,4,787.43
6105f549,d0eba6b6,584388,4,155.01
74541fce,8d006e54,585135,4,541.32
48bc1a62,5b6c664e,585335,4,870.36
7dd2a894,0f924f87,585466,4,919.42
146abafc,1bfa5c49,586362,4,420.72
e8d9e4c7,d953812e,586688,4,386.83
19d05ee4,c3699eca,586928,4,246.5
2df920a4,3c9aa00d,587100,4,109.04
3e11d647,8346a825,587245,4,712.71
1a323eb1,ad49f517,588471,4,318.08
2309ec01,8b5ec4a5,588557,4,688.23
746acb52,acce2684,588916,4,490.77
0e3bdf3e,f69b8a64,589034,4,370.37
c2b04bf6,73f2bfea,592143,4,528.11
66104b94,26b35462,592304,4,502.28
aa3c3245,4b436d4e,592366,4,733.0
355840e0,242e2288,593718,4,930.25
65b3e9d5,3a770a8f,594578,4,886.72
da98269a,850c1b3f,595165,4,725.7
7988b79a,a6e47170,596915,4,932.15
34decde0,e647f82a,597808,4,332.12
8cd627a3,aa64c0b4,598121,4,854.45
28ec324b,7e0c50e5,598910,4,572.75
f330f59c,c36e4a52,603503,4,629.91
bdf4f899,70ba9a66,603683,4,435.13
bfb7d695,37ff2000,603985,4,264.26
2f684acc,eba25af9,605122,4,832.6
dbacbba4,1157a7a5,605286,4,469.09
fbb061f4,4f3d434b,605827,4,490.7
ba3cbd1e,321d35fe,605894,4,951.35
84b33104,28a188ba,612290,4,391.44
d1db5340,e8d9193d,612572,4,596.91
40a6dace,ca914dec,613002,4,119.33
ff039cb9,0ad7e1ed,613768,4,779.07
f6879ece,3dc16d47,614132,4,607.37
72f9b441,a92d8fae,615123,4,698.96
f28ed3e0,1c59ecd7,615469,4,164.55
d288e3e6,c1d4ab8e,617980,4,851.01
c1df8687,8471b637,619039,4,365.72
fc92a8f8,a732818f,619298,4,812.09
17ed6c15,fea25e07,619421,4,567.72
f5b44704,c1e88a7c,619477,4,791.19
a1c25c6b,2b38602e,619713,4,597.19
895ca798,3fd35831,619816,4,663.98
7c08f4cc,c10d84c2,620969,4,642.36
ad5250bf,dfdf55b8,622520,4,691.41
8f3a61a8,57ac032b,623081,4,297.36
a01c1524,547c7869,623205,4,338.0
7dc11418,3ce5d343,623492,4,125.63
0054a022,630bb175,623779,4,727.86
6661e827,81a85c3d,624531,4,720.97
a7258f43,8a8aec6d,625184,4,497.66
35aec692,dc209585,625305,4,446.01
fcc2cbe1,7b870ef2,625516,4,535.33
3e5fa188,c36e4a52,625654,4,918.87
8f8a4800,cd043602,626219,4,313.35
0ae3184a,0547a434,626462,4,334.25
b7d850c8,c9508595,628934,4,738.74
7af74e9c,b34cc98d,629109,4,688.54
f720e122,fe19f970,629264,4,993.02
a2b5af3d,88fed06d,629338,4,949.96
86fd92ae,fdb8c1de,629644,4,457.27
1e1de291,9ed3d9e3,629807,4,470.68
60e703ae,9b42b3ed,630150,4,445.28
71772a98,6be52c29,630383,4,926.69
82bc8caf,aff19471,632113,4,732.93
490a316a,c9c69241,632489,4,243.36
54b79e80,b599a782,632794,4,140.11
56467e39,8c5cf7c5,634432,4,523.93
2e69660d,0ecd4783,634747,4,471.41
819d802b,974b03ae,635249,4,222.12
a14e37d6,b9dc0dd9,635301,4,671.87
a4179045,39f0d5ec,636502,4,213.85
fafae091,e3f8651a,636868,4,916.2
19a30f23,ce21d8da,636875,4,195.99
8b061bc4,d3f56289,638031,4,468.5
8f404ee4,f2749ddc,638340,4,727.89
30878603,e3b979d6,639804,4,552.1
320c3c0b,2f40b221,640036,4,684.21
cc668310,b1d20498,641128,4,586.55
2f8e5560,c3b0947e,641353,4,194.98
3ffff1db,f330f59c,642246,4,516.81
6611a590,405028d9,643387,4,955.02
f81bbba3,8abfb28e,643981,4,187.52
c336b8a2,aa891da9,644391,4,525.88
1f669ada,3f3146be,646592,4,325.49
ac42d3a0,9ad5bb7e,646765,4,394.23
1322a90b,4bdf4372,647736,4,579.1
094582a7,65094c90,647861,4,671.56
a5b9aded,976129d5,649186,4,967.46
a7edd093,aef3698d,649481,4,750.43
6a9d975d,5fa2a9b8,649853,4,126.83
f12c5371,8d250fd5,649935,4,875.14
f7942c7d,925341e2,651236,4,938.15
52fd277d,b17110d0,651648,4,445.72
855165ef,6a5ef126,652519,4,347.24
e5e48e1c,c94165cf,653304,4,384.81
8f6da29f,55f522d0,653788,4,310.5
5eb866c7,53164d8e,654382,4,934.55
dd163631,d9250967,654834,4,135.5
35dabb7d,732ba515,654878,4,302.14
5d6ead39,2bd2b088,655377,4,148.58
674eaaa7,2bfe990e,656228,4,283.31
00d2684b,8bb1d4ea,656590,4,985.17
f1e2963b,a8280a4d,657870,4,516.16
01fdc089,ec809b2e,660497,4,120.07
9f535234,5ee123bb,661442,4,810.25
e40efbfb,dda0b61e,661491,4,428.59
894b6235,9c53afd5,662659,4,542.39
f5ddf614,aed3449b,664391,4,381.83
c38cd99b,78f3ea76,664844,4,476.76
4f2ba3e7,6b1f9f1f,664949,4,778.08
7edd31e0,3ed5e5ae,667063,4,256.63
a7c39db1,f75b7ee0,667180,4,394.89
4093d06e,bd257545,668226,4,354.43
dabbbe06,486cb841,668306,4,208.09
fac5de7d,01fdc089,669355,4,410.19
8836146a,74a83529,669478,4,632.69
4a4be126,b9f039b5,670366,4,493.61
4285fa61,248a4921,670380,4,390.79
4f6da6af,892a6687,670761,4,879.52
58e97ce6,17f273c1,670815,4,527.28
9f535234,5ee123bb,670963,4,388.7
70256b89,62f68cf0,671619,4,394.21
4000f041,f6879ece,672293,4,282.48
49c0a827,7acc7f70,672319,4,151.51
00e14860,9bc80053,675317,4,601.22
35aec692,dc209585,676272,4,166.67
fb18bff8,0383ecfb,676727,4,505.09
b20ce84b,65ab2f44,676913,4,306.82
f58eea3c,c3f6a8a8,677352,4,442.71
c1df8687,d934713d,678048,4,851.07
4f60e612,82408b2f,678449,4,817.33
c29f2b35,34382592,679483,4,343.19
65ec7365,7b870ef2,679592,4,478.53
df5574df,46bfb92d,679760,4,691.41
3ff736d6,9d7e1cb4,680504,4,361.46
77541ef9,d387cce3,680643,4,678.43
0b542184,23b86c6e,680959,4,619.84
76b8a804,81eae9bd,681137,4,665.17
1da15e1c,e5612f39,681326,4,497.9
6f03d127,a7124665,681533,4,329.3
cc1ee532,31026afd,681673,4,413.43
0a2d0faf,811b0687,682627,4,126.63
7519c6c4,9b6f2ea6,683387,4,945.03
f7962df0,973bd252,684369,4,900.69
c70515c7,11b4e23b,685937,4,896.12
cfa157fb,d3adb450,686343,4,174.23
3cd19c99,3ff736d6,687152,4,516.49
53e732dd,9c9de77a,687783,4,966.11
b2337496,19b0ff01,688375,4,555.9
c8e6c915,d43d5022,689019,4,240.92
950b22af,522837d2,689651,4,678.18
4c2713ae,93752b75,690667,4,678.63
e1391469,25234825,692479,4,366.61
f1a720ac,d195d055,693578,4,790.02
c7c856d9,8905a698,693763,4,690.33
37458af3,a975dc8f,695259,4,243.9
72f9b441,a92d8fae,695582,4,366.33
8b0a4b67,80077b50,695835,4,300.7
e0ec868e,5c0945b1,696565,4,810.84
1dbc02e2,d29c045d,697836,4,894.78
098e7a4e,a2b8b877,698415,4,925.81
cc316ce5,f2ff97cd,698460,4,236.95
ec8a3c86,9e3d7ae1,699801,4,557.82
e6a130e1,28e4732c,699990,4,440.36
ff26d5c9,3858d176,700295,4,124.48
53afd2ab,b7c2689c,700561,4,119.03
b2082ca9,b76fd882,700709,4,294.29
e5e48e1c,c94165cf,702475,4,411.74
0793769f,00ea8a75,703696,4,355.8
a86ce186,ea70ab72,703896,4,359.89
96715cc8,32c86c99,703918,4,504.87
0c003f3d,70d875c4,704051,4,431.9
6f604381,d3e07ed3,704484,4,993.05
8e905376,4b76de1a,704504,4,345.04
23552d88,fc4309f5,704973,4,675.11
0aa6f7d9,e49c9d44,704987,4,496.41
73f79afd,a84191f5,705946,4,269.82
18571fba,0c27763c,706421,4,584.47
26b26045,01278240,706686,4,137.07
8221dd5a,58b18c9d,707008,4,984.54
e3c3e63c,766f762c,707084,4,703.18
c74fd266,061a2fc1,708923,4,296.26
e7c49849,62391e57,709116,4,101.41
c236a50b,c37df2d7,710186,4,726.32
3272879c,72684ceb,710706,4,354.29
24eac496,ca8a5cfa,710813,4,514.67
3dfc6839,8fa53ef7,710974,4,754.99
89b85dff,0ad7e1ed,711155,4,299.73
b47c3269,8db08917,711260,4,718.51
df9f5c20,d7a94a14,712727,4,787.53
1c80a6e4,3cb2cd86,713673,4,748.53
ff44728e,226e947b,715721,4,295.26
989a3b42,78606899,715724,4,412.86
5aa2832e,78260d13,716031,4,309.35
0ea0d658,8346a825,716985,4,423.42
45aaa791,449a724c,717181,4,792.29
b0580646,d5339cd8,717188,4,921.54
23ead0a8,18f9d1c9,718534,4,738.43
a31496d7,2e532efc,718860,4,958.98
c03b7e7d,1c80a6e4,720490,4,721.91
66fce6f2,91cff1a5,721905,4,979.89
a77174ba,22881a29,722145,4,719.27
7cb50520,5bdb1ca9,722230,4,798.59
6817465b,663b8c68,722876,4,646.46
a25b569d,916b42cb,723127,4,466.39
24cc82a0,22b7cdfe,723410,4,718.48
4947ea2c,094582a7,723721,4,974.94
4c6e4054,e97bff01,724600,4,597.09
6b7f96eb,e647f82a,724969,4,501.0
1d48888e,6f1377ea,725065,4,357.58
b608b308,5a177c89,725516,4,716.74
4589a5ab,969d6e8e,725831,4,174.85
8cd07fdf,7d32e96f,729988,4,185.17
b3b8e7c7,0e9511df,731517,4,508.71
5ff8a1e3,7bd2189a,731816,4,414.44
1cdb9618,d4906433,733273,4,190.86
b8e52e1e,81a85c3d,733914,4,101.11
4c6e4054,e97bff01,734059,4,198.1
5f455a1c,496cb7dc,734917,4,369.03
5322a832,c49257a7,735602,4,775.99
0feb3b7d,05728015,736171,4,457.16
b7c2689c,53afd2ab,736906,4,699.81
0e0cd2c4,3272879c,739510,4,504.66
7b8a8c9a,0a0479c6,740010,4,748.31
dc30a0c6,b5e16d33,740382,4,828.29
4a366e7e,27a9df1a,740819,4,644.64
1e7ef635,23e5497a,742583,4,535.7
a14e37d6,b9dc0dd9,744476,4,287.81
cbeb302b,f2cb929e,744733,4,326.56
0bfd0e8c,1b863291,745066,4,968.0
a1115caf,77c0aa7b,745117,4,797.17
0feb3b7d,05728015,745454,4,370.52
41765ffd,91b2e802,745857,4,986.58
9614844a,a7b34e72,746047,4,575.81
0dc868b3,94905b67,747202,4,323.8
85a3788d,ceec8c3a,747532,4,495.24
e884605b,34789756,747734,4,231.73
a48f583a,7b870ef2,747999,4,417.6
6175b622,d51d0ef5,748937,4,665.81
1f86b049,eadcd5a8,748979,4,315.59
0468d2c7,a2a2062c,749146,4,176.44
dda0b61e,30da583b,750596,4,141.04
37b32b09,852e3e23,750785,4,492.36
6244d0bc,d51d0ef5,750803,4,879.91
adc6c22d,2144d94c,752020,4,731.48
7b4a83a2,261e862d,752042,4,352.26
83d2bee8,963731f5,755167,4,577.05
dfb23526,768dc399,756110,4,918.18
8349fdde,e40efbfb,757673,4,362.57
8fe9ccdb,af99019d,759735,4,877.88
1f2cb5df,bdfbbc40,761505,4,526.74
ace78fc8,68cdf519,761558,4,564.96
2594cfef,e23eb468,762025,4,847.04
00a73023,13382687,762846,4,675.99
c43f3b3d,c3154d19,763727,4,733.91
706ec8bf,d610dc94,763919,4,105.98
037af83c,7d0bcfb6,764130,4,127.2
bd0f6ade,a32fca7e,764160,4,330.95
edfd2ac4,15378f70,764570,4,713.61
74d59974,6f51921a,765421,4,807.83
7b4a83a2,11b4e23b,765530,4,654.29
71f58492,7c6555bf,765866,4,773.49
918e51ad,c09a5024,767088,4,462.36
2ea72421,10987e1f,767474,4,333.85
a48f583a,a62461fc,769125,4,140.5
bdc39a68,ba4b2c55,770915,4,741.76
52535f26,e5e48e1c,771307,4,960.28
62f7f6f9,af6c433c,771474,4,275.34
de83c8ec,36d4e7b2,771838,4,549.4
ad37ffda,def3c706,772003,4,801.35
299eff85,3fe55001,772080,4,237.4
01ace258,fe2c3551,773382,4,247.29
9b34d454,5cb6f408,774215,4,118.79
894e7d3c,f9de8df5,776264,4,425.82
3f3146be,d45782e1,777132,4,742.12
79c27d05,fdacbf47,777537,4,794.99
bd4de40b,97c5c7e4,779589,4,544.67
3df4124f,125065a4,781512,4,524.88
87634bfd,22883c98,781513,4,923.22
fc859441,288d30d3,781643,4,587.29
aa277c1d,cc4517d9,782771,4,989.88
f6a59864,be8a0e7c,783357,4,189.52
f28ed3e0,1c59ecd7,785798,4,146.75
dfd17ddd,6d54ab33,786902,4,391.86
0a972b3b,4b5ddcd3,786911,4,446.81
612f2731,62785a4a,788378,4,115.78
dc30a0c6,b5e16d33,789490,4,208.24
4f74af5f,e3a2d7db,790319,4,728.36
eb7803a5,424b16cc,790455,4,573.9
f56029c8,9bc80053,791550,4,755.08
595bcc8f,8cd627a3,792287,4,295.98
f7514735,09b39670,793313,4,1049.6
31104563,28c67662,793329,4,534.17
b755a308,fd5d21a0,793783,4,129.07
3445523a,76873d6f,793874,4,300.55
dac9df1a,fc1a96c9,794812,4,821.35
bde5477b,4ba09470,795571,4,124.51
c1e88a7c,f5b44704,795614,4,237.11
dfb23526,768dc399,796389,4,852.73
f69f36f5,29594096,796708,4,697.8
2e110478,2e7aacac,797247,4,327.94
